Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
PORSCHE Cayenne GTS,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXT04.0CV8,standard SUV,3,15,19,17,3,No,525
PORSCHE Cayenne GTS,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXT04.0CV8,standard SUV,3,15,19,17,3,No,533
PORSCHE Cayenne GTS,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXT04.0CV8,standard SUV,3,15,19,17,3,No,525
PORSCHE Cayenne GTS,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXT04.0CV8,standard SUV,3,15,19,17,3,No,533
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXT03.0CV6,standard SUV,5,18,22,19,3,No,460
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXT03.0CV6,standard SUV,5,18,22,20,4,No,448
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXT03.0CV6,standard SUV,5,18,22,19,3,No,460
PORSCHE Cayenne S,2.9,6,SemiAuto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXT03.0CV6,standard SUV,5,18,22,20,4,No,448
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXT04.0CV8,standard SUV,3,15,19,17,3,No,529
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXT04.0CV8,standard SUV,3,15,19,17,3,No,535
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXT04.0CV8,standard SUV,3,15,19,17,3,No,529
PORSCHE Cayenne Turbo,4,8,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXT04.0CV8,standard SUV,3,15,19,17,3,No,535
PORSCHE Cayenne Turbo S e-Hybrid,4,8,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,MPRXT04.0CH8,standard SUV,3,17/40,20/44,18/42,6,No,320
PORSCHE Cayenne Turbo S e-Hybrid,4,8,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,MPRXT04.0CH8,standard SUV,3,17/40,20/44,18/42,6,No,320
PORSCHE Cayenne e-Hybrid,3,6,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,MPRXT03.0CH6,standard SUV,5,20/45,22/48,21/46,7,No,257
PORSCHE Cayenne e-Hybrid,3,6,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,MPRXT03.0CH6,standard SUV,5,20/45,22/48,21/46,7,No,257
PORSCHE Macan,2,4,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXT02.0MR4,small SUV,5,19,23,21,4,No,426
PORSCHE Macan,2,4,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXT02.0MR4,small SUV,5,19,23,21,4,No,426
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXT03.0CV6,small SUV,5,17,22,19,3,No,459
PORSCHE Macan GTS,2.9,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXT03.0CV6,small SUV,5,17,22,19,3,No,459
PORSCHE Macan S,3,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXT03.0CV6,small SUV,5,18,24,20,4,No,441
PORSCHE Macan S,3,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXT03.0CV6,small SUV,5,18,24,20,4,No,441
PORSCHE Macan Turbo,2.9,6,AMS-7,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXT03.0CV6,small SUV,5,17,21,19,3,No,471
PORSCHE Macan Turbo,2.9,6,AMS-7,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXT03.0CV6,small SUV,5,17,21,19,3,No,471
PORSCHE Panamera,2.9,6,AMS-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PV6,large car,5,18,24,20,4,No,441
PORSCHE Panamera,2.9,6,AMS-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PV6,large car,5,18,24,20,4,No,441
PORSCHE Panamera 4,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PV6,large car,5,18,24,20,4,No,441
PORSCHE Panamera 4,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PV6,large car,5,18,24,20,4,No,441
PORSCHE Panamera 4 E-Hybrid,2.9,6,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PH6,large car,5,21/50,24/54,22/52,8,No,232
PORSCHE Panamera 4 E-Hybrid,2.9,6,AMS-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PH6,large car,5,21/50,24/54,22/52,8,No,232
PORSCHE Panamera 4 E-Hybrid Executive,2.9,6,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PH6,large car,5,21/50,24/54,22/52,8,No,232
PORSCHE Panamera 4 E-Hybrid Executive,2.9,6,AMS-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PH6,large car,5,21/50,24/54,22/52,8,No,232
PORSCHE Panamera 4 E-Hybrid ST,2.9,6,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PH6,large car,5,21/50,24/54,22/52,8,No,232
PORSCHE Panamera 4 E-Hybrid ST,2.9,6,AMS-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PH6,large car,5,21/50,24/54,22/52,8,No,232
PORSCHE Panamera 4 Executive,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PV6,large car,5,17,23,19,3,No,465
PORSCHE Panamera 4 Executive,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PV6,large car,5,17,23,19,3,No,465
PORSCHE Panamera 4 ST,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PV6,large car,5,18,23,20,4,No,441
PORSCHE Panamera 4 ST,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PV6,large car,5,18,23,20,4,No,441
PORSCHE Panamera 4S,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PV6,large car,5,18,24,20,4,No,445
PORSCHE Panamera 4S,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PV6,large car,5,18,24,20,4,No,445
PORSCHE Panamera 4S E-Hybrid,2.9,6,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PH6,large car,5,21/49,23/51,22/50,8,No,236
PORSCHE Panamera 4S E-Hybrid,2.9,6,AMS-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PH6,large car,5,21/49,23/51,22/50,8,No,236
PORSCHE Panamera 4S E-Hybrid Executive,2.9,6,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PH6,large car,5,21/49,23/51,22/50,8,No,236
PORSCHE Panamera 4S E-Hybrid Executive,2.9,6,AMS-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PH6,large car,5,21/49,23/51,22/50,8,No,236
PORSCHE Panamera 4S E-Hybrid ST,2.9,6,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PH6,large car,5,21/49,23/51,22/50,8,No,236
PORSCHE Panamera 4S E-Hybrid ST,2.9,6,AMS-8,4WD,Gasoline/Electricity,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PH6,large car,5,21/49,23/51,22/50,8,No,236
PORSCHE Panamera 4S Executive,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PV6,large car,5,17,23,19,3,No,469
PORSCHE Panamera 4S Executive,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PV6,large car,5,17,23,19,3,No,469
PORSCHE Panamera 4S ST,2.9,6,AMS-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MPRXV02.9PV6,large car,5,17,23,19,3,No,469
PORSCHE Panamera 4S ST,2.9,6,AMS-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MPRXV02.9PV6,large car,5,17,23,19,3,No,469
PORSCHE Panamera GTS,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXV04.0PV8,large car,3,15,21,17,3,No,520
PORSCHE Panamera GTS,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXV04.0PV8,large car,3,15,21,17,3,No,520
PORSCHE Panamera GTS ST,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXV04.0PV8,large car,3,15,20,17,3,No,520
PORSCHE Panamera GTS ST,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXV04.0PV8,large car,3,15,20,17,3,No,520
PORSCHE Panamera Turbo S,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXV04.0PV8,large car,3,15,21,17,3,No,525
PORSCHE Panamera Turbo S,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXV04.0PV8,large car,3,15,21,17,3,No,525
PORSCHE Panamera Turbo S E-Hybrid,4,8,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,MPRXV04.0PH8,large car,3,18/45,22/51,19/48,7,No,274
PORSCHE Panamera Turbo S E-Hybrid,4,8,AMS-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,MPRXV04.0PH8,large car,3,18/45,22/51,19/48,7,No,274
PORSCHE Panamera Turbo S E-Hybrid Exec,4,8,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,MPRXV04.0PH8,large car,3,18/45,22/51,19/48,7,No,274
PORSCHE Panamera Turbo S E-Hybrid Exec,4,8,AMS-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,MPRXV04.0PH8,large car,3,18/45,22/51,19/48,7,No,274
PORSCHE Panamera Turbo S E-Hybrid ST,4,8,AMS-8,4WD,Gasoline/Electricity,CA,L3ULEV125,California LEV-III ULEV125,MPRXV04.0PH8,large car,3,18/45,22/51,19/48,7,No,274
PORSCHE Panamera Turbo S E-Hybrid ST,4,8,AMS-8,4WD,Gasoline/Electricity,FA,T3B125,Federal Tier 3 Bin 125,MPRXV04.0PH8,large car,3,18/45,22/51,19/48,7,No,274
PORSCHE Panamera Turbo S Executive,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXV04.0PV8,large car,3,15,21,17,3,No,525
PORSCHE Panamera Turbo S Executive,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXV04.0PV8,large car,3,15,21,17,3,No,525
PORSCHE Panamera Turbo S ST,4,8,AMS-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MPRXV04.0PV8,large car,3,15,21,17,3,No,525
PORSCHE Panamera Turbo S ST,4,8,AMS-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MPRXV04.0PV8,large car,3,15,21,17,3,No,525
PORSCHE Taycan 4 Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,midsize car,10,76,77,76,10,Elite,0
PORSCHE Taycan 4 Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,midsize car,10,76,77,76,10,Elite,0
PORSCHE Taycan 4S Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,midsize car,10,75,75,75,10,Elite,0
PORSCHE Taycan 4S Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,midsize car,10,75,75,75,10,Elite,0
PORSCHE Taycan 4S Perf Battery,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,large car,10,79,80,79,10,Elite,0
PORSCHE Taycan 4S Perf Battery,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,large car,10,79,80,79,10,Elite,0
PORSCHE Taycan 4S Perf Battery Plus,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,large car,10,75,81,77,10,Elite,0
PORSCHE Taycan 4S Perf Battery Plus,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,large car,10,75,81,77,10,Elite,0
PORSCHE Taycan Perf Battery,N/A,N/A,Auto-2,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,small car,10,76,84,79,10,Elite,0
PORSCHE Taycan Perf Battery,N/A,N/A,Auto-2,2WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,small car,10,76,84,79,10,Elite,0
PORSCHE Taycan Perf Battery Plus,N/A,N/A,Auto-2,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,small car,10,71,80,75,10,Elite,0
PORSCHE Taycan Perf Battery Plus,N/A,N/A,Auto-2,2WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,small car,10,71,80,75,10,Elite,0
PORSCHE Taycan Turbo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,large car,10,71,75,73,10,Elite,0
PORSCHE Taycan Turbo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,large car,10,71,75,73,10,Elite,0
PORSCHE Taycan Turbo Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,midsize car,10,72,72,72,10,Elite,0
PORSCHE Taycan Turbo Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,midsize car,10,72,72,72,10,Elite,0
PORSCHE Taycan Turbo S,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,large car,10,69,71,70,10,Elite,0
PORSCHE Taycan Turbo S,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,large car,10,69,71,70,10,Elite,0
PORSCHE Taycan Turbo S Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,MPRXV00.0EVT,midsize car,10,74,73,73,10,Elite,0
PORSCHE Taycan Turbo S Cross Turismo,N/A,N/A,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,MPRXV00.0EVT,midsize car,10,74,73,73,10,Elite,0
RAM 1500,3,6,Auto-8,2WD,Diesel,CA,L3LEV160,California LEV-III LEV160,MCRXT03.05PW,pickup,1,22,32,26,5,No,390
RAM 1500,3,6,Auto-8,2WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,MCRXT03.05PW,pickup,1,22,32,26,5,No,390
RAM 1500,3,6,Auto-8,4WD,Diesel,CA,L3LEV160,California LEV-III LEV160,MCRXT03.05PW,pickup,1,21,29,24,4,No,418
RAM 1500,3,6,Auto-8,4WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,MCRXT03.05PW,pickup,1,21,29,24,4,No,418
RAM 1500,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT03.65P7,pickup,5,20,25,22,4,No,407
RAM 1500,3.6,6,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT03.65P7,pickup,5,20,25,22,4,No,407
RAM 1500,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT03.65P7,pickup,5,19,24,21,4,No,417
RAM 1500,3.6,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT03.65P7,pickup,5,19,24,21,4,No,417
RAM 1500,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT05.75P0,pickup,5,15,22,17,3,No,514
RAM 1500,5.7,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT05.75P0,pickup,5,15,22,17,3,No,514
RAM 1500,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT05.75P1,pickup,5,17,23,19,3,No,467
RAM 1500,5.7,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT05.75P1,pickup,5,17,23,19,3,No,467
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT05.75P0,pickup,5,15,21,17,3,No,523
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT05.75P0,pickup,5,15,21,17,3,No,523
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT05.75P1,pickup,5,17,22,19,3,No,472
RAM 1500,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT05.75P1,pickup,5,17,22,19,3,No,472
RAM 1500 Classic,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MCRXT03.65P1,pickup,3,17,25,20,4,No,450
RAM 1500 Classic,3.6,6,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MCRXT03.65P1,pickup,3,17,25,20,4,No,450
RAM 1500 Classic,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MCRXT03.65P1,pickup,3,16,23,19,3,No,474
RAM 1500 Classic,3.6,6,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MCRXT03.65P1,pickup,3,16,23,19,3,No,474
RAM 1500 Classic,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MCRXT05.75P2,pickup,3,15,22,17,3,No,513
RAM 1500 Classic,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MCRXT05.75P2,pickup,3,15,22,17,3,No,513
RAM 1500 Classic,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MCRXT05.75P2,pickup,3,15,21,17,3,No,526
RAM 1500 Classic,5.7,8,Auto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MCRXT05.75P2,pickup,3,15,21,17,3,No,526
RAM 1500 HFE,3,6,Auto-8,2WD,Diesel,CA,L3LEV160,California LEV-III LEV160,MCRXT03.05PW,pickup,1,23,33,26,5,No,384
RAM 1500 HFE,3,6,Auto-8,2WD,Diesel,FA,T3B160,Federal Tier 3 Bin 160,MCRXT03.05PW,pickup,1,23,33,26,5,No,384
RAM 1500 HFE,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,MCRXT03.65P7,pickup,5,20,26,23,5,No,394
RAM 1500 HFE,3.6,6,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,MCRXT03.65P7,pickup,5,20,26,23,5,No,394
RAM 1500 TRX,6.2,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,MCRXT06.25P1,pickup,1,10,14,12,1,No,748
RAM 1500 TRX,6.2,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,MCRXT06.25P1,pickup,1,10,14,12,1,No,748
RAM Promaster City,2.4,4,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,MCRXT02.45P1,special purpose,6,21,28,24,5,No,374
RAM Promaster City,2.4,4,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MCRXT02.45P1,special purpose,6,21,28,24,5,No,374
ROLLS-ROYCE Cullinan,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.7N74,station wagon,3,12,20,14,1,No,618
ROLLS-ROYCE Cullinan,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.7N74,station wagon,3,12,20,14,1,No,618
ROLLS-ROYCE Cullinan Black Badge,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.7N74,station wagon,3,12,20,14,1,No,618
ROLLS-ROYCE Cullinan Black Badge,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.7N74,station wagon,3,12,20,14,1,No,618
ROLLS-ROYCE Dawn,6.6,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.6N74,small car,3,12,18,14,1,No,632
ROLLS-ROYCE Dawn,6.6,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.6N74,small car,3,12,18,14,1,No,632
ROLLS-ROYCE Dawn Black Badge,6.6,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.6N74,small car,3,12,18,14,1,No,632
ROLLS-ROYCE Dawn Black Badge,6.6,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.6N74,small car,3,12,18,14,1,No,632
ROLLS-ROYCE Ghost,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.7N74,large car,3,12,19,14,1,No,623
ROLLS-ROYCE Ghost,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.7N74,large car,3,12,19,14,1,No,623
ROLLS-ROYCE Ghost EWB,6.7,12,SemiAuto-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.7N74,large car,3,12,19,14,1,No,623
ROLLS-ROYCE Ghost EWB,6.7,12,SemiAuto-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.7N74,large car,3,12,19,14,1,No,623
ROLLS-ROYCE Phantom,6.7,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.7N74,large car,3,12,20,14,1,No,615
ROLLS-ROYCE Phantom,6.7,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.7N74,large car,3,12,20,14,1,No,615
ROLLS-ROYCE Phantom EWB,6.7,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.7N74,large car,3,12,20,14,1,No,615
ROLLS-ROYCE Phantom EWB,6.7,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.7N74,large car,3,12,20,14,1,No,615
ROLLS-ROYCE Wraith,6.6,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.6N74,midsize car,3,12,18,14,1,No,624
ROLLS-ROYCE Wraith,6.6,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.6N74,midsize car,3,12,18,14,1,No,624
ROLLS-ROYCE Wraith Black Badge,6.6,12,SemiAuto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRRGV06.6N74,midsize car,3,12,18,14,1,No,624
ROLLS-ROYCE Wraith Black Badge,6.6,12,SemiAuto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRRGV06.6N74,midsize car,3,12,18,14,1,No,624
ROUSH Mustang,5,8,Man-6,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRIIV05.0VKN,small car,3,12,19,14,1,No,618
ROUSH Mustang,5,8,Man-6,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRIIV05.0VKN,small car,3,12,19,14,1,No,618
ROUSH Mustang,5,8,SemiAuto-10,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MRIIV05.0VKN,small car,3,12,19,15,2,No,606
ROUSH Mustang,5,8,SemiAuto-10,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MRIIV05.0VKN,small car,3,12,19,15,2,No,606
SUBARU Ascent,2.4,4,SCV-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MFJXJ02.4CZA,standard SUV,3,21,27,23,5,No,386
SUBARU Ascent,2.4,4,SCV-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MFJXJ02.4CZA,standard SUV,3,21,27,23,5,No,386
SUBARU Ascent Limited/Touring,2.4,4,SCV-8,4WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,MFJXJ02.4CZA,standard SUV,3,20,26,22,4,No,401
SUBARU Ascent Limited/Touring,2.4,4,SCV-8,4WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,MFJXJ02.4CZA,standard SUV,3,20,26,22,4,No,401
SUBARU Crosstrek,2,4,Man-6,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFJXJ02.5BUY,small SUV,7,22,29,25,5,No,355
SUBARU Crosstrek,2,4,Man-6,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFJXJ02.5BUY,small SUV,6,22,29,25,5,No,355
SUBARU Crosstrek,2,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFJXJ02.5BUY,small SUV,7,28,33,30,6,No,297
SUBARU Crosstrek,2,4,SCV-8,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,MFJXJ02.5BUY,small SUV,6,28,33,30,6,No,297
SUBARU Crosstrek,2.5,4,SCV-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,MFJXJ02.5BUY,small SUV,7,27,34,29,6,No,302
